filename,match_start_time,cast_success_own,interrupt_success_own,times_interrupted,precog_gained_own,precog_gained_enemy,purges_own,damage_done,healing_done,deaths_caused,times_died,spells_cast,spells_purged
2025-01-03_23-15-02_-_Phlurbotomy_-_3v3_Ruins_of_Lordaeron_(Win).mp4,2025-01-03T23:15:18,205,6,14,8,5,14,0,0,0,0,Demonic Circle; Soulburn; Demonic Gateway; Amplify Curse; Curse of Weakness; Howl of Terror; Dark Pact; Curse of Tongues; Demonic Circle: Teleport; Unstable Affliction; Shadow Bolt; Nether Ward; Phantom Singularity; Haunt; Shadow Bolt; Spell Lock; Curse of Exhaustion; Curse of Exhaustion; Fear; Curse of Exhaustion; Unstable Affliction; Unstable Affliction; Corruption; Shadow Bolt; Curse of Tongues; Agony; Malefic Rapture; Curse of Exhaustion; Dark Pact; Malefic Rapture; Malefic Rapture; Malefic Rapture; Soulburn; Summon Darkglare; Shadow Bolt; Phantom Singularity; Shadow Bolt; Haunt; Shadow Bolt; Curse of Tongues; Spell Lock; Curse of Exhaustion; Shadow Bolt; Curse of Exhaustion; Howl of Terror; Unstable Affliction; Shadow Bolt; Malefic Rapture; Curse of Exhaustion; Unstable Affliction; Soul Rot; Haunt; Shadow Bolt; Shadow Bolt; Nether Ward; Soulburn; Malefic Rapture; Malefic Rapture; Malefic Rapture; Dark Pact; Shadow Bolt; Curse of Weakness; Amplify Curse; Spell Lock; Gladiator's Medallion; Bull Rush; Fear; Shadow Bolt; Malefic Rapture; Corruption; Malefic Rapture; Howl of Terror; Unstable Affliction; Phantom Singularity; Haunt; Shadow Bolt; Shadow Bolt; Malefic Rapture; Agony; Malefic Rapture; Corruption; Agony; Corruption; Corruption; Nether Ward; Agony; Corruption; Dark Pact; Spell Lock; Unstable Affliction; Haunt; Shadow Bolt; Shadow Bolt; Agony; Curse of Exhaustion; Malefic Rapture; Curse of Exhaustion; Agony; Shadow Bolt; Curse of Tongues; Soul Rot; Fear; Curse of Tongues; Unending Resolve; Unstable Affliction; Haunt; Shadow Bolt; Soulburn; Healthstone; Howl of Terror; Shadow Bolt; Curse of Tongues; Soulburn; Summon Darkglare; Phantom Singularity; Dark Pact; Shadow Bolt; Nether Ward; Haunt; Shadow Bolt; Curse of Weakness; Spell Lock; Corruption; Curse of Tongues; Curse of Exhaustion; Fear; Unstable Affliction; Corruption; Curse of Exhaustion; Curse of Exhaustion; Shadow Bolt; Amplify Curse; Malefic Rapture; Curse of Tongues; Demonic Circle: Teleport; Curse of Exhaustion; Unstable Affliction; Phantom Singularity; Shadow Bolt; Dark Pact; Shadow Bolt; Drain Life; Malefic Rapture; Malefic Rapture; Corruption; Spell Lock; Agony; Bull Rush; Howl of Terror; Shadow Bolt; Curse of Tongues; Nether Ward; Curse of Exhaustion; Corruption; Demonic Circle: Teleport; Shadow Bolt; Curse of Exhaustion; Shadow Bolt; Unstable Affliction; Haunt; Shadow Bolt; Unstable Affliction; Curse of Exhaustion; Curse of Tongues; Spell Lock; Drain Life; Dark Pact; Gladiator's Medallion; Phantom Singularity; Agony; Agony; Amplify Curse; Curse of Tongues; Howl of Terror; Unstable Affliction; Agony; Corruption; Nether Ward; Demonic Circle: Teleport; Unstable Affliction; Haunt; Curse of Tongues; Spell Lock; Shadow Bolt; Soul Rot; Soulburn; Summon Darkglare; Shadow Bolt; Agony; Malefic Rapture; Shadow Bolt; Drain Life; Haunt; Shadow Bolt; Malefic Rapture; Malefic Rapture; Malefic Rapture; Malefic Rapture; Shadow Bolt; Dark Pact; Unstable Affliction; Haunt; Shadow Bolt; Agony; Phantom Singularity,462854; 974; 382024; 212295; 974; 974; 974; 61295; 974; 974; 462854; 383648; 382024; 236502
2025-01-03_23-21-19_-_Phlurbotomy_-_3v3_Tiger's_Peak_(Win).mp4,2025-01-03T23:22:36,83,1,1,0,2,0,0,0,0,0,Soulburn; Demonic Gateway; Demonic Circle; Curse of Weakness; Dark Pact; Unstable Affliction; Corruption; Curse of Exhaustion; Spell Lock; Curse of Tongues; Haunt; Soul Rot; Soulburn; Summon Darkglare; Shadow Bolt; Shadow Bolt; Phantom Singularity; Agony; Malefic Rapture; Malefic Rapture; Gladiator's Medallion; Amplify Curse; Shadow Bolt; Malefic Rapture; Malefic Rapture; Howl of Terror; Curse of Tongues; Haunt; Shadow Bolt; Spell Lock; Shadow Bolt; Demonic Circle: Teleport; Curse of Exhaustion; Malefic Rapture; Malefic Rapture; Unstable Affliction; Dark Pact; Malefic Rapture; Agony; Shadow Bolt; Agony; Bull Rush; Unstable Affliction; Haunt; Shadow Bolt; Curse of Weakness; Soulburn; Healthstone; Drain Life; Agony; Shadow Bolt; Phantom Singularity; Malefic Rapture; Curse of Weakness; Howl of Terror; Agony; Agony; Shadow Bolt; Spell Lock; Unstable Affliction; Soul Rot; Haunt; Shadow Bolt; Fear; Malefic Rapture; Malefic Rapture; Malefic Rapture; Malefic Rapture; Shadow Bolt; Fear; Malefic Rapture; Malefic Rapture; Dark Pact; Shadow Bolt; Shadow Bolt; Curse of Exhaustion; Unstable Affliction; Amplify Curse; Agony; Unstable Affliction; Shadow Bolt; Haunt; Curse of Weakness,
2025-01-03_23-30-02_-_Phlurbotomy_-_3v3_Mugambala_(Loss).mp4,2025-01-03T23:34:05,56,2,4,0,0,1,0,0,0,0,Demonic Circle; Soulburn; Demonic Gateway; Unstable Affliction; Curse of Tongues; Phantom Singularity; Haunt; Shadow Bolt; Curse of Tongues; Soul Rot; Curse of Exhaustion; Soulburn; Summon Darkglare; Malefic Rapture; Nether Ward; Shadow Bolt; Shadow Bolt; Malefic Rapture; Dark Pact; Spell Lock; Malefic Rapture; Haunt; Curse of Tongues; Curse of Tongues; Curse of Tongues; Howl of Terror; Fear; Unstable Affliction; Curse of Exhaustion; Curse of Tongues; Amplify Curse; Curse of Tongues; Fear; Unstable Affliction; Shadow Bolt; Curse of Tongues; Malefic Rapture; Shadow Bolt; Phantom Singularity; Shadow Bolt; Agony; Spell Lock; Haunt; Shadow Bolt; Nether Ward; Fear; Unstable Affliction; Curse of Tongues; Shadow Bolt; Dark Pact; Agony; Malefic Rapture; Curse of Exhaustion; Howl of Terror; Curse of Exhaustion; Unending Resolve,8936
2025-01-03_23-35-51_-_Phlurbotomy_-_3v3_Empyrean_Domain_(Loss).mp4,2025-01-03T23:37:16,175,1,7,2,2,4,0,0,0,1,Demonic Circle; Soulburn; Demonic Gateway; Dark Pact; Amplify Curse; Curse of Weakness; Curse of Exhaustion; Shadow Bolt; Agony; Spell Lock; Curse of Tongues; Agony; Phantom Singularity; Corruption; Soul Rot; Unstable Affliction; Shadow Bolt; Haunt; Shadow Bolt; Agony; Howl of Terror; Unstable Affliction; Soulburn; Summon Darkglare; Malefic Rapture; Fear; Shadow Bolt; Curse of Exhaustion; Corruption; Curse of Tongues; Unstable Affliction; Dark Pact; Shadow Bolt; Demonic Circle: Teleport; Fear; Unstable Affliction; Fear; Bull Rush; Curse of Weakness; Shadow Bolt; Curse of Weakness; Haunt; Shadow Bolt; Gladiator's Medallion; Unending Resolve; Soulburn; Healthstone; Unstable Affliction; Fear; Curse of Weakness; Fear; Haunt; Shadow Bolt; Curse of Weakness; Shadow Bolt; Phantom Singularity; Howl of Terror; Unstable Affliction; Soul Rot; Shadow Bolt; Dark Pact; Curse of Weakness; Amplify Curse; Curse of Weakness; Curse of Exhaustion; Demonic Circle; Shadow Bolt; Curse of Weakness; Agony; Demonic Circle: Teleport; Haunt; Shadow Bolt; Shadow Bolt; Curse of Tongues; Agony; Soulburn; Agony; Howl of Terror; Drain Life; Malefic Rapture; Unstable Affliction; Fel Domination; Summon Felhunter; Dark Pact; Shadow Bolt; Phantom Singularity; Haunt; Shadow Bolt; Shadow Bolt; Curse of Exhaustion; Curse of Exhaustion; Fear; Soulburn; Summon Darkglare; Curse of Exhaustion; Shadow Bolt; Demonic Circle: Teleport; Curse of Exhaustion; Demonic Circle; Malefic Rapture; Malefic Rapture; Shadow Bolt; Curse of Tongues; Corruption; Agony; Shadow Bolt; Howl of Terror; Corruption; Dark Pact; Unstable Affliction; Curse of Exhaustion; Amplify Curse; Curse of Weakness; Phantom Singularity; Curse of Tongues; Shadow Bolt; Shadow Bolt; Malefic Rapture; Curse of Exhaustion; Demonic Circle: Teleport; Shadow Bolt; Malefic Rapture; Curse of Exhaustion; Bull Rush; Curse of Exhaustion; Shadow Bolt; Howl of Terror; Agony; Dark Pact; Shadow Bolt; Soul Rot; Malefic Rapture; Malefic Rapture; Spell Lock; Unstable Affliction; Unstable Affliction; Gladiator's Medallion; Fear; Phantom Singularity; Amplify Curse; Curse of Weakness; Demonic Circle: Teleport; Malefic Rapture; Curse of Exhaustion; Haunt; Shadow Bolt; Agony; Fear; Curse of Tongues; Shadow Bolt; Soulburn; Summon Darkglare; Haunt; Shadow Bolt; Curse of Exhaustion; Shadow Bolt; Dark Pact; Malefic Rapture; Agony; Curse of Tongues; Curse of Exhaustion; Shadow Bolt; Soulburn; Demonic Gateway; Unending Resolve; Unstable Affliction; Shadow Bolt; Haunt; Shadow Bolt; Phantom Singularity; Soulburn; Agony; Howl of Terror; Curse of Weakness; Spell Lock,367364; 366155; 378464; 381748
2025-01-03_23-45-02_-_Phlurbotomy_-_3v3_Empyrean_Domain_(Win).mp4,2025-01-03T23:45:18,175,1,7,2,2,4,0,0,0,1,Demonic Circle; Soulburn; Demonic Gateway; Dark Pact; Amplify Curse; Curse of Weakness; Curse of Exhaustion; Shadow Bolt; Agony; Spell Lock; Curse of Tongues; Agony; Phantom Singularity; Corruption; Soul Rot; Unstable Affliction; Shadow Bolt; Haunt; Shadow Bolt; Agony; Howl of Terror; Unstable Affliction; Soulburn; Summon Darkglare; Malefic Rapture; Fear; Shadow Bolt; Curse of Exhaustion; Corruption; Curse of Tongues; Unstable Affliction; Dark Pact; Shadow Bolt; Demonic Circle: Teleport; Fear; Unstable Affliction; Fear; Bull Rush; Curse of Weakness; Shadow Bolt; Curse of Weakness; Haunt; Shadow Bolt; Gladiator's Medallion; Unending Resolve; Soulburn; Healthstone; Unstable Affliction; Fear; Curse of Weakness; Fear; Haunt; Shadow Bolt; Curse of Weakness; Shadow Bolt; Phantom Singularity; Howl of Terror; Unstable Affliction; Soul Rot; Shadow Bolt; Dark Pact; Curse of Weakness; Amplify Curse; Curse of Weakness; Curse of Exhaustion; Demonic Circle; Shadow Bolt; Curse of Weakness; Agony; Demonic Circle: Teleport; Haunt; Shadow Bolt; Shadow Bolt; Curse of Tongues; Agony; Soulburn; Agony; Howl of Terror; Drain Life; Malefic Rapture; Unstable Affliction; Fel Domination; Summon Felhunter; Dark Pact; Shadow Bolt; Phantom Singularity; Haunt; Shadow Bolt; Shadow Bolt; Curse of Exhaustion; Curse of Exhaustion; Fear; Soulburn; Summon Darkglare; Curse of Exhaustion; Shadow Bolt; Demonic Circle: Teleport; Curse of Exhaustion; Demonic Circle; Malefic Rapture; Malefic Rapture; Shadow Bolt; Curse of Tongues; Corruption; Agony; Shadow Bolt; Howl of Terror; Corruption; Dark Pact; Unstable Affliction; Curse of Exhaustion; Amplify Curse; Curse of Weakness; Phantom Singularity; Curse of Tongues; Shadow Bolt; Shadow Bolt; Malefic Rapture; Curse of Exhaustion; Demonic Circle: Teleport; Shadow Bolt; Malefic Rapture; Curse of Exhaustion; Bull Rush; Curse of Exhaustion; Shadow Bolt; Howl of Terror; Agony; Dark Pact; Shadow Bolt; Soul Rot; Malefic Rapture; Malefic Rapture; Spell Lock; Unstable Affliction; Unstable Affliction; Gladiator's Medallion; Fear; Phantom Singularity; Amplify Curse; Curse of Weakness; Demonic Circle: Teleport; Malefic Rapture; Curse of Exhaustion; Haunt; Shadow Bolt; Agony; Fear; Curse of Tongues; Shadow Bolt; Soulburn; Summon Darkglare; Haunt; Shadow Bolt; Curse of Exhaustion; Shadow Bolt; Dark Pact; Malefic Rapture; Agony; Curse of Tongues; Curse of Exhaustion; Shadow Bolt; Soulburn; Demonic Gateway; Unending Resolve; Unstable Affliction; Shadow Bolt; Haunt; Shadow Bolt; Phantom Singularity; Soulburn; Agony; Howl of Terror; Curse of Weakness; Spell Lock,367364; 366155; 378464; 381748
2025-01-03_23-50-02_-_Phlurbotomy_-_3v3_Tiger's_Peak_(Win).mp4,2025-01-03T23:51:56,78,0,0,1,2,0,0,0,0,0,Soulburn; Demonic Gateway; Demonic Circle; Curse of Exhaustion; Curse of Exhaustion; Dark Pact; Unstable Affliction; Phantom Singularity; Shadow Bolt; Drain Life; Howl of Terror; Agony; Shadow Bolt; Curse of Exhaustion; Demonic Circle: Teleport; Haunt; Shadow Bolt; Spell Lock; Agony; Corruption; Soul Rot; Soulburn; Summon Darkglare; Malefic Rapture; Curse of Exhaustion; Amplify Curse; Curse of Weakness; Shadow Bolt; Curse of Tongues; Malefic Rapture; Haunt; Shadow Bolt; Agony; Malefic Rapture; Shadow Bolt; Curse of Exhaustion; Dark Pact; Phantom Singularity; Malefic Rapture; Corruption; Curse of Exhaustion; Shadow Bolt; Curse of Tongues; Howl of Terror; Agony; Demonic Circle: Teleport; Fear; Haunt; Unstable Affliction; Shadow Bolt; Shadow Bolt; Fear; Curse of Weakness; Malefic Rapture; Malefic Rapture; Malefic Rapture; Malefic Rapture; Fear; Curse of Exhaustion; Shadow Bolt; Agony; Agony; Agony; Unending Resolve; Fel Domination; Summon Felhunter; Fear; Haunt; Shadow Bolt; Curse of Exhaustion; Dark Pact; Curse of Tongues; Shadow Bolt; Unstable Affliction; Soul Rot; Malefic Rapture; Malefic Rapture; Agony,
2025-01-03_23-55-02_-_Phlurbotomy_-_3v3_Black_Rook_(Win).mp4,2025-01-03T23:56:48,48,1,1,2,0,2,0,0,0,0,Soulburn; Demonic Gateway; Unstable Affliction; Amplify Curse; Curse of Tongues; Phantom Singularity; Dark Pact; Spell Lock; Curse of Exhaustion; Shadow Bolt; Curse of Tongues; Curse of Tongues; Curse of Exhaustion; Howl of Terror; Curse of Exhaustion; Unstable Affliction; Haunt; Shadow Bolt; Soul Rot; Soulburn; Summon Darkglare; Shadow Bolt; Agony; Shadow Bolt; Spell Lock; Curse of Exhaustion; Phantom Singularity; Haunt; Shadow Bolt; Agony; Dark Pact; Malefic Rapture; Malefic Rapture; Shadow Bolt; Malefic Rapture; Curse of Exhaustion; Unstable Affliction; Haunt; Shadow Bolt; Amplify Curse; Unending Resolve; Curse of Exhaustion; Gladiator's Medallion; Unstable Affliction; Curse of Exhaustion; Shadow Bolt; Agony; Shadow Bolt,10060; 387636
2025-01-03_23-58-12_-_Phlurbotomy_-_3v3_Robodrome_(Win).mp4,2025-01-03T23:59:31,119,2,2,1,2,5,0,0,0,0,Demonic Circle; Soulburn; Demonic Gateway; Unstable Affliction; Amplify Curse; Curse of Weakness; Curse of Exhaustion; Curse of Tongues; Shadow Bolt; Fear; Phantom Singularity; Curse of Tongues; Corruption; Dark Pact; Agony; Curse of Exhaustion; Curse of Tongues; Shadow Bolt; Spell Lock; Unstable Affliction; Soul Rot; Haunt; Shadow Bolt; Soulburn; Summon Darkglare; Curse of Exhaustion; Shadow Bolt; Malefic Rapture; Corruption; Shadow Bolt; Curse of Tongues; Howl of Terror; Demonic Circle: Teleport; Curse of Exhaustion; Fear; Unstable Affliction; Haunt; Shadow Bolt; Spell Lock; Shadow Bolt; Phantom Singularity; Curse of Exhaustion; Curse of Tongues; Malefic Rapture; Unstable Affliction; Curse of Exhaustion; Unstable Affliction; Shadow Bolt; Dark Pact; Fear; Malefic Rapture; Agony; Bull Rush; Curse of Tongues; Nether Ward; Shadow Bolt; Haunt; Shadow Bolt; Agony; Curse of Tongues; Curse of Tongues; Spell Lock; Curse of Exhaustion; Unstable Affliction; Malefic Rapture; Unending Resolve; Soul Rot; Haunt; Shadow Bolt; Shadow Bolt; Fear; Phantom Singularity; Malefic Rapture; Malefic Rapture; Malefic Rapture; Curse of Tongues; Curse of Exhaustion; Dark Pact; Curse of Tongues; Haunt; Shadow Bolt; Nether Ward; Shadow Bolt; Fear; Curse of Exhaustion; Shadow Bolt; Curse of Exhaustion; Unstable Affliction; Curse of Tongues; Demonic Circle: Teleport; Curse of Exhaustion; Unstable Affliction; Haunt; Shadow Bolt; Shadow Bolt; Malefic Rapture; Agony; Gladiator's Medallion; Grimoire of Sacrifice; Curse of Exhaustion; Corruption; Howl of Terror; Shadow Bolt; Summon Darkglare; Soulburn; Phantom Singularity; Haunt; Shadow Bolt; Dark Pact; Curse of Tongues; Curse of Exhaustion; Agony; Fear; Unstable Affliction; Nether Ward; Unstable Affliction; Shadow Bolt; Spell Lock; Curse of Exhaustion,21562; 108839; 41635; 21562; 342246
2025-01-04_00-05-02_-_Phlurbotomy_-_3v3_Hook_Point_(Loss).mp4,2025-01-04T00:06:14,170,6,5,4,4,8,0,0,0,1,Demonic Circle; Soulburn; Demonic Gateway; Curse of Exhaustion; Curse of Exhaustion; Curse of Exhaustion; Dark Pact; Unstable Affliction; Spell Lock; Howl of Terror; Unstable Affliction; Phantom Singularity; Curse of Exhaustion; Shadow Bolt; Soul Rot; Shadow Bolt; Curse of Tongues; Shadow Bolt; Summon Darkglare; Soulburn; Malefic Rapture; Malefic Rapture; Malefic Rapture; Nether Ward; Shadow Bolt; Unstable Affliction; Spell Lock; Dark Pact; Curse of Exhaustion; Bull Rush; Fear; Unstable Affliction; Curse of Tongues; Shadow Bolt; Phantom Singularity; Agony; Haunt; Shadow Bolt; Malefic Rapture; Shadow Bolt; Spell Lock; Curse of Tongues; Fel Domination; Curse of Tongues; Howl of Terror; Amplify Curse; Curse of Exhaustion; Malefic Rapture; Dark Pact; Shadow Bolt; Shadow Bolt; Haunt; Shadow Bolt; Curse of Tongues; Spell Lock; Malefic Rapture; Malefic Rapture; Shadow Bolt; Unstable Affliction; Soul Rot; Agony; Curse of Tongues; Curse of Tongues; Phantom Singularity; Nether Ward; Unstable Affliction; Shadow Bolt; Haunt; Shadow Bolt; Malefic Rapture; Malefic Rapture; Agony; Howl of Terror; Shadow Bolt; Malefic Rapture; Curse of Tongues; Spell Lock; Fear; Curse of Exhaustion; Dark Pact; Unstable Affliction; Shadow Bolt; Haunt; Shadow Bolt; Malefic Rapture; Malefic Rapture; Curse of Exhaustion; Curse of Tongues; Shadow Bolt; Soulburn; Summon Darkglare; Agony; Corruption; Malefic Rapture; Unstable Affliction; Nether Ward; Phantom Singularity; Haunt; Shadow Bolt; Shadow Bolt; Fear; Malefic Rapture; Howl of Terror; Spell Lock; Malefic Rapture; Soul Rot; Fear; Curse of Tongues; Curse of Exhaustion; Unending Resolve; Gladiator's Medallion; Healthstone; Soulburn; Shadow Bolt; Haunt; Shadow Bolt; Dark Pact; Malefic Rapture; Malefic Rapture; Curse of Exhaustion; Agony; Unstable Affliction; Agony; Shadow Bolt; Bull Rush; Spell Lock; Haunt; Shadow Bolt; Curse of Weakness; Shadow Bolt; Curse of Exhaustion; Nether Ward; Phantom Singularity; Curse of Exhaustion; Howl of Terror; Curse of Exhaustion; Shadow Bolt; Curse of Tongues; Amplify Curse; Haunt; Shadow Bolt; Demonic Circle: Teleport; Unstable Affliction; Shadow Bolt; Dark Pact; Agony; Spell Lock; Curse of Tongues; Fear; Unstable Affliction; Soul Rot; Malefic Rapture; Haunt; Shadow Bolt; Shadow Bolt; Curse of Exhaustion; Curse of Tongues; Howl of Terror; Unstable Affliction; Malefic Rapture; Phantom Singularity; Nether Ward; Unstable Affliction; Haunt; Shadow Bolt; Shadow Bolt; Spell Lock; Soulburn; Malefic Rapture; Curse of Exhaustion,17; 17; 212295; 41635; 41635; 21562; 17; 17
2025-01-04_00-11-04_-_Phlurbotomy_-_3v3_Hook_Point_(Win).mp4,2025-01-04T00:14:32,170,6,5,4,4,8,0,0,0,1,Demonic Circle; Soulburn; Demonic Gateway; Curse of Exhaustion; Curse of Exhaustion; Curse of Exhaustion; Dark Pact; Unstable Affliction; Spell Lock; Howl of Terror; Unstable Affliction; Phantom Singularity; Curse of Exhaustion; Shadow Bolt; Soul Rot; Shadow Bolt; Curse of Tongues; Shadow Bolt; Summon Darkglare; Soulburn; Malefic Rapture; Malefic Rapture; Malefic Rapture; Nether Ward; Shadow Bolt; Unstable Affliction; Spell Lock; Dark Pact; Curse of Exhaustion; Bull Rush; Fear; Unstable Affliction; Curse of Tongues; Shadow Bolt; Phantom Singularity; Agony; Haunt; Shadow Bolt; Malefic Rapture; Shadow Bolt; Spell Lock; Curse of Tongues; Fel Domination; Curse of Tongues; Howl of Terror; Amplify Curse; Curse of Exhaustion; Malefic Rapture; Dark Pact; Shadow Bolt; Shadow Bolt; Haunt; Shadow Bolt; Curse of Tongues; Spell Lock; Malefic Rapture; Malefic Rapture; Shadow Bolt; Unstable Affliction; Soul Rot; Agony; Curse of Tongues; Curse of Tongues; Phantom Singularity; Nether Ward; Unstable Affliction; Shadow Bolt; Haunt; Shadow Bolt; Malefic Rapture; Malefic Rapture; Agony; Howl of Terror; Shadow Bolt; Malefic Rapture; Curse of Tongues; Spell Lock; Fear; Curse of Exhaustion; Dark Pact; Unstable Affliction; Shadow Bolt; Haunt; Shadow Bolt; Malefic Rapture; Malefic Rapture; Curse of Exhaustion; Curse of Tongues; Shadow Bolt; Soulburn; Summon Darkglare; Agony; Corruption; Malefic Rapture; Unstable Affliction; Nether Ward; Phantom Singularity; Haunt; Shadow Bolt; Shadow Bolt; Fear; Malefic Rapture; Howl of Terror; Spell Lock; Malefic Rapture; Soul Rot; Fear; Curse of Tongues; Curse of Exhaustion; Unending Resolve; Gladiator's Medallion; Healthstone; Soulburn; Shadow Bolt; Haunt; Shadow Bolt; Dark Pact; Malefic Rapture; Malefic Rapture; Curse of Exhaustion; Agony; Unstable Affliction; Agony; Shadow Bolt; Bull Rush; Spell Lock; Haunt; Shadow Bolt; Curse of Weakness; Shadow Bolt; Curse of Exhaustion; Nether Ward; Phantom Singularity; Curse of Exhaustion; Howl of Terror; Curse of Exhaustion; Shadow Bolt; Curse of Tongues; Amplify Curse; Haunt; Shadow Bolt; Demonic Circle: Teleport; Unstable Affliction; Shadow Bolt; Dark Pact; Agony; Spell Lock; Curse of Tongues; Fear; Unstable Affliction; Soul Rot; Malefic Rapture; Haunt; Shadow Bolt; Shadow Bolt; Curse of Exhaustion; Curse of Tongues; Howl of Terror; Unstable Affliction; Malefic Rapture; Phantom Singularity; Nether Ward; Unstable Affliction; Haunt; Shadow Bolt; Shadow Bolt; Spell Lock; Soulburn; Malefic Rapture; Curse of Exhaustion,17; 17; 212295; 41635; 41635; 21562; 17; 17
2025-01-04_14-01-21_-_Sluglishphsh_-_3v3_Mugambala_(Win).mp4,2025-01-04T14:06:05,64,2,2,0,0,0,0,0,0,0,Demonic Circle; Soulburn; Demonic Gateway; Unstable Affliction; Curse of Tongues; Fear; Haunt; Curse of Tongues; Shadow Bolt; Curse of Tongues; Dark Pact; Unstable Affliction; Malefic Rapture; Spell Lock; Nether Ward; Curse of Exhaustion; Shadow Bolt; Unstable Affliction; Curse of Tongues; Shadow Bolt; Haunt; Howl of Terror; Demonic Circle: Teleport; Curse of Exhaustion; Fear; Unstable Affliction; Curse of Tongues; Shadow Bolt; Fear; Haunt; Soul Rot; Summon Darkglare; Soulburn; Shadow Bolt; Spell Lock; Malefic Rapture; Phantom Singularity; Dark Pact; Curse of Tongues; Curse of Tongues; Shadow Bolt; Agony; Fear; Malefic Rapture; Malefic Rapture; Shadow Bolt; Haunt; Shadow Bolt; Malefic Rapture; Curse of Exhaustion; Curse of Tongues; Nether Ward; Unstable Affliction; Haunt; Shadow Bolt; Malefic Rapture; Malefic Rapture; Shadow Bolt; Agony; Howl of Terror; Gladiator's Medallion; Shadow Bolt; Shadow Bolt; Malefic Rapture,
